match_id,Team,id,name,short_name,skill,role,red_card,yellow_card,green_card,jersey,played,captain,on_court,starter,top_raider,top_defender,Player_points_total,raider_points_total,raider_points_touch,raider_points_raid_bonus,tackle_points_total,tackle_points_capture,tackle_points_capture_bonus,raids_total,raids_successful,raids_unsuccessful,raids_Empty,raids_total,raids_successful,raids_unsuccessful,raids_Empty,tackles_total,tackles_successful,tackles_unsuccessful
108,DEL,262,Vir Singh Yadav,,,,FALSE,FALSE,FALSE,26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,DEL,11,Dong Ju Hong,,,,FALSE,FALSE,FALSE,20,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
108,DEL,263,Jay Bahadur Bohara,,,,FALSE,FALSE,FALSE,24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,DEL,267,Amit Kumar,,,,FALSE,FALSE,FALSE,37,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
109,PAT,142,Sandeep Narwal,,,,FALSE,FALSE,FALSE,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,2,2,0,0,0,0,9,2,1,6,9,2,1,6,3,0,3
109,PAT,46,Gurvinder Singh,,,,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,4,4,4,0,0,0,0,18,4,4,10,18,4,4,10,2,0,2
109,PAT,162,D. Suresh Kumar,,,,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,8,3,5
109,PAT,161,Girish Maruti Ernak,,,,FALSE,FALSE,TRUE,8,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,5,0,0,0,5,5,0,0,0,0,0,0,0,0,0,7,5,2
109,PAT,14,Tae Deok Eom,,,,FALSE,FALSE,FALSE,66,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,4,1,3
109,PAT,211,Deepak Narwal,,,,FALSE,FALSE,FALSE,84,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,3,1,2,0,0,0,9,3,2,4,9,3,2,4,0,0,0
109,PAT,212,Amit Hooda,,,,FALSE,FALSE,FALSE,20,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,1,1,0,2,2,0,6,1,2,3,6,1,2,3,2,2,0
109,PAT,20,Wasim Sajjad,,,,FALSE,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,PAT,18,Nasir Ali,,,,FALSE,FALSE,FALSE,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,PAT,208,Varinder Singh,,,,FALSE,FALSE,FALSE,99,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,PAT,209,Abhinandan Kumar,,,,FALSE,FALSE,FALSE,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,PAT,260,Vijay Malik,,,,FALSE,FALSE,FALSE,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,3,0,0,0,0,5,2,2,1,5,2,2,1,0,0,0
109,MUM,29,Anup Kumar,,,,FALSE,FALSE,TRUE,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,6,6,6,0,0,0,0,20,6,4,10,20,6,4,10,1,0,1
109,MUM,146,Surender Nada,,,,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,6,1,1,0,5,5,0,5,1,0,4,5,1,0,4,6,5,1
109,MUM,71,Mohit Chhillar,,,,FALSE,FALSE,FALSE,4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,5,0,0,0,5,4,1,0,0,0,0,0,0,0,0,7,4,3
109,MUM,54,Jeeva Kumar,,,,FALSE,FALSE,FALSE,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
109,MUM,105,Shabeer Bapu,,,,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,3,3,0,0,0,0,12,2,2,8,12,2,2,8,1,0,1
109,MUM,123,Vishal Prabhakar Mane,,,,FALSE,FALSE,FALSE,12,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,2
109,MUM,94,Rishank Devadiga,,,,FALSE,FALSE,FALSE,7,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,6,5,5,0,1,1,0,8,3,2,3,8,3,2,3,2,1,1
109,MUM,171,Pradeep Kumar,,,,FALSE,FALSE,FALSE,8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,2,0,1,1,2,0,1,1,0,0,0
109,MUM,8,Masayuki Shimokawa,,,,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,MUM,259,Fazel Atrachali,,,,FALSE,FALSE,FALSE,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,MUM,219,K Prapanjan,,,,FALSE,FALSE,FALSE,30,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
109,MUM,34,Bhupender Singh,,,,FALSE,FALSE,FALSE,36,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
110,BEN,69,Manjeet Chhillar,,,,FALSE,FALSE,TRUE,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,9,4,4,0,5,5,0,13,3,1,9,13,3,1,9,10,5,5
110,BEN,26,Ajay Thakur,,,,FALSE,FALSE,TRUE,7,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,6,6,6,0,0,0,0,17,4,3,10,17,4,3,10,1,0,1
110,BEN,167,Preetam Chhillar,,,,FALSE,FALSE,FALSE,15,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,2,1,1
110,BEN,42,Dharmaraj Cheralathan,,,,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,7,2,2,0,5,5,0,4,1,0,3,4,1,0,3,7,5,2
110,BEN,85,Rajesh Mondal,,,,FALSE,FALSE,FALSE,4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,5,5,5,0,0,0,0,15,4,4,7,15,4,4,7,2,0,2
110,BEN,194,Joginder Narwal,,,,FALSE,FALSE,FALSE,88,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,5,2,3
110,BEN,109,Somvir Shekhar,,,,FALSE,FALSE,FALSE,55,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,2,1
110,BEN,150,Parmod Narwal,,,,FALSE,FALSE,FALSE,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,BEN,202,Ashish Kumar,,,,FALSE,FALSE,FALSE,10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,BEN,204,Rakesh Narwal,,,,FALSE,FALSE,FALSE,99,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,2,1,1,0,2,1,1,0,0,0,0
110,BEN,21,Sinotharan Kanesharajah,,,,FALSE,FALSE,FALSE,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,BEN,254,Michal Spiczko,,,,FALSE,FALSE,FALSE,77,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,HYD,84,Rajaguru Subramanian,,,,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
110,HYD,41,Deepak Nivas Hudda,,,,FALSE,FALSE,FALSE,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,7,0,3,4,7,0,3,4,0,0,0
110,HYD,36,Chandran Ranjit,,,,FALSE,FALSE,FALSE,20,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,1,1,0,8,0,3,5,8,0,3,5,2,1,1
110,HYD,152,D. Gopu,,,,FALSE,FALSE,FALSE,12,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,1,6
110,HYD,155,Prashant Rai K,,,,FALSE,FALSE,FALSE,11,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,10,9,1,0,0,0,17,10,2,5,17,10,2,5,1,0,1
110,HYD,248,Sandeep,,,,FALSE,FALSE,TRUE,8,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,8,2,1,1,6,6,0,2,1,1,0,2,1,1,0,8,6,2
110,HYD,251,Meraj Sheykh,,,,FALSE,FALSE,FALSE,77,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
110,HYD,165,Sachin Shingade,,,,FALSE,FALSE,FALSE,17,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
110,HYD,236,T. Prasad,,,,FALSE,FALSE,FALSE,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
110,HYD,261,Rohit Baliyan,,,,FALSE,FALSE,FALSE,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3,3,2,1,0,0,0,7,3,2,2,7,3,2,2,1,0,1
110,HYD,238,Isac Antony,,,,FALSE,FALSE,FALSE,6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3,3,3,0,0,0,0,9,3,5,1,9,3,5,1,2,0,2
110,HYD,250,Hyunil Park,,,,FALSE,FALSE,FALSE,33,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
111,PUN,55,Jitesh Joshi,,,,FALSE,FALSE,FALSE,5,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,8,8,0,2,2,0,14,8,1,5,14,8,1,5,4,2,2
111,PUN,70,Manoj Kumar,,,,FALSE,FALSE,FALSE,4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
111,PUN,240,Ravi Kumar,,,,FALSE,FALSE,FALSE,18,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,4,0,0,0,4,4,0,1,0,0,1,1,0,0,1,6,4,2
111,PUN,243,Sanjay Kumar,,,,FALSE,FALSE,FALSE,14,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,7,7,6,1,0,0,0,16,5,4,7,16,5,4,7,0,0,0
111,PUN,124,Wazir Singh,,,,FALSE,FALSE,FALSE,6,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,3,3,0,0,0,0,6,2,2,2,6,2,2,2,0,0,0
111,PUN,233,Manoj Dhull,,,,FALSE,FALSE,FALSE,23,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,3,2
111,PUN,56,Kalimuthu Balamahendran,,,,FALSE,FALSE,FALSE,16,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,5,2,3
111,PUN,10,Simon Maina Kibura,,,,FALSE,FALSE,FALSE,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,PUN,231,Amit Rathi,,,,FALSE,FALSE,FALSE,35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,PUN,242,Tushar Patil,,,,FALSE,FALSE,FALSE,99,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,3,0,1,2,3,0,1,2,0,0,0
111,PUN,244,Ravi V.,,,,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,PUN,266,David Mosambayi,,,,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,DEL,58,Kashiling Adake,,,,FALSE,FALSE,FALSE,11,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,9,9,6,3,0,0,0,18,6,5,7,18,6,5,7,1,0,1
111,DEL,38,Dadaso Balaso Awad,,,,FALSE,FALSE,FALSE,9,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,5,1,4
111,DEL,222,G. S. Manikandan,,,,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
111,DEL,217,Rohit Kumar Choudary,,,,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,2,2,0,0,0,0,11,2,2,7,11,2,2,7,0,0,0
111,DEL,107,Shrikant Tewthia,,,,FALSE,FALSE,FALSE,12,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,4,4,0,2,1,1,7,3,2,2,7,3,2,2,4,1,3
111,DEL,157,Ravinder Pahal,,,,FALSE,FALSE,FALSE,6,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,4,1,0,1,3,3,0,2,0,1,1,2,0,1,1,6,3,3
111,DEL,158,Rakesh Bharadwaj,,,,FALSE,FALSE,FALSE,5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6,2,4
111,DEL,225,Sandeep Tomar,,,,FALSE,FALSE,FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,DEL,264,Selvamani K,,,,FALSE,FALSE,FALSE,29,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,DEL,265,Yosuke Sasaki,,,,FALSE,FALSE,FALSE,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,DEL,11,Dong Ju Hong,,,,FALSE,FALSE,FALSE,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,DEL,267,Amit Kumar,,,,FALSE,FALSE,FALSE,37,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,2,0,1,1,2,0,1,1,0,0,0
112,JAI,252,Kuldeep Singh,,,,FALSE,FALSE,FALSE,8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,5,5,3,2,0,0,0,6,5,0,1,6,5,0,1,4,0,4
112,JAI,86,Rajesh Narwal,,,,FALSE,FALSE,FALSE,11,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,10,10,7,3,0,0,0,11,7,3,1,11,7,3,1,1,0,1
112,JAI,160,Ran Singh,,,,FALSE,FALSE,FALSE,33,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,7,2,5
112,JAI,52,Jasvir Singh,,,,FALSE,FALSE,TRUE,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,7,7,7,0,0,0,0,17,7,5,5,17,7,5,5,1,0,1
112,JAI,190,Sonu Narwal,,,,FALSE,FALSE,FALSE,22,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,3,3,0,0,0,0,8,2,5,1,8,2,5,1,0,0,0
112,JAI,191,C. Arun,,,,FALSE,FALSE,FALSE,3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,4,1,3
112,JAI,147,Prashant Chavan,,,,FALSE,FALSE,FALSE,18,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,3,0,3
112,JAI,44,Gangadhari Mallesh,,,,FALSE,FALSE,FALSE,10,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
112,JAI,193,Rohit Kumar Prajapat,,,,FALSE,FALSE,FALSE,14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,JAI,198,Hwangi A. H. N.,,,,FALSE,FALSE,FALSE,17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,JAI,200,Mohammad Maghsoudlou,,,,FALSE,FALSE,FALSE,23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,JAI,87,Raju Lal Choudhary,,,,FALSE,FALSE,FALSE,12,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,KOL,141,Sunil Jaipal,,,,FALSE,FALSE,FALSE,26,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,12,9,9,0,3,2,1,20,5,2,13,20,5,2,13,2,2,0
112,KOL,179,Vikas Kale,,,,FALSE,FALSE,FALSE,5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5,0,0,0,5,3,2,1,0,0,1,1,0,0,1,7,3,4
112,KOL,108,Shyam Kumar Sah,,,,FALSE,FALSE,FALSE,8,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
112,KOL,12,Jang Kun Lee,,,,FALSE,FALSE,FALSE,45,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,7,0,1,6,7,0,1,6,2,0,2
112,KOL,163,Mahendra Ganesh Rajput,,,,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,11,10,10,0,1,1,0,10,6,2,2,10,6,2,2,2,1,1
112,KOL,185,Vijin Thangadurai,,,,FALSE,FALSE,FALSE,67,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,1,4
112,KOL,181,Deepak Dhull,,,,FALSE,FALSE,FALSE,99,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,9,6,3
112,KOL,180,Kedar Lal,,,,FALSE,FALSE,FALSE,11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
112,KOL,183,Chaminda R. S. M.,,,,FALSE,FALSE,FALSE,44,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,KOL,184,Deepak Kumar,,,,FALSE,FALSE,FALSE,12,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,KOL,186,Sandeep Kumar,,,,FALSE,FALSE,FALSE,13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,KOL,188,Akhil Ashokan,,,,FALSE,FALSE,FALSE,34,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,PUN,55,Jitesh Joshi,,,,FALSE,FALSE,FALSE,5,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,2,1,1,0,0,0,6,2,0,4,6,2,0,4,0,0,0
113,PUN,240,Ravi Kumar,,,,FALSE,FALSE,FALSE,18,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,4,0,0,0,4,4,0,2,0,1,1,2,0,1,1,7,4,3
113,PUN,70,Manoj Kumar,,,,FALSE,FALSE,FALSE,4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,0,0,0,3,2,1,1,0,0,1,1,0,0,1,6,2,4
113,PUN,243,Sanjay Kumar,,,,FALSE,FALSE,FALSE,14,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,2,1,1,0,0,0,12,1,4,7,12,1,4,7,1,0,1
113,PUN,231,Amit Rathi,,,,FALSE,FALSE,FALSE,35,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,6,6,5,1,0,0,0,10,4,4,2,10,4,4,2,1,0,1
113,PUN,233,Manoj Dhull,,,,FALSE,FALSE,FALSE,23,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,9,4,5
113,PUN,56,Kalimuthu Balamahendran,,,,FALSE,FALSE,FALSE,16,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,2,0,2
113,PUN,10,Simon Maina Kibura,,,,FALSE,FALSE,FALSE,17,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
113,PUN,242,Tushar Patil,,,,FALSE,FALSE,TRUE,99,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,6,6,6,0,0,0,0,9,6,2,1,9,6,2,1,1,0,1
113,PUN,244,Ravi V.,,,,FALSE,FALSE,FALSE,21,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
113,PUN,266,David Mosambayi,,,,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,PUN,246,Harvinder Singh,,,,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,MUM,34,Bhupender Singh,,,,FALSE,FALSE,FALSE,36,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,5,0,0,0,5,5,0,7,0,3,4,7,0,3,4,7,5,2
113,MUM,219,K Prapanjan,,,,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,2,2,0,0,0,0,5,1,1,3,5,1,1,3,1,0,1
113,MUM,53,Jeeva Gopal,,,,FALSE,FALSE,FALSE,10,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,1,5
113,MUM,156,Pawan Kumar,,,,FALSE,FALSE,FALSE,25,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,7,7,6,1,0,0,0,12,4,2,6,12,4,2,6,0,0,0
113,MUM,171,Pradeep Kumar,,,,FALSE,FALSE,FALSE,8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,10,8,8,0,2,1,1,14,6,2,6,14,6,2,6,2,1,1
113,MUM,221,Anoop E.V.,,,,FALSE,FALSE,FALSE,24,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,6,2,4
113,MUM,259,Fazel Atrachali,,,,FALSE,FALSE,FALSE,15,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,7,1,1,0,6,5,1,2,1,1,0,2,1,1,0,5,5,0
113,MUM,8,Masayuki Shimokawa,,,,FALSE,FALSE,FALSE,21,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
113,MUM,226,Jawahar Vivek,,,,FALSE,FALSE,FALSE,27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,MUM,228,Gopalappa Thimarayappa,,,,FALSE,FALSE,FALSE,33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,MUM,229,Vinod Atyalkar,,,,FALSE,FALSE,FALSE,45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
113,MUM,230,Onkar Jadhav,,,,FALSE,FALSE,FALSE,42,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
114,MUM,34,Bhupender Singh,,,,FALSE,FALSE,FALSE,36,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,6,4,4,0,2,2,0,8,4,1,3,8,4,1,3,7,2,5
114,MUM,53,Jeeva Gopal,,,,FALSE,FALSE,FALSE,10,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
114,MUM,156,Pawan Kumar,,,,FALSE,FALSE,FALSE,25,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,2,1,1,0,0,0,10,1,5,4,10,1,5,4,1,0,1
114,MUM,219,K Prapanjan,,,,FALSE,FALSE,FALSE,30,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,1,0,1,1,1,0,4,1,1,2,4,1,1,2,3,1,2
114,MUM,171,Pradeep Kumar,,,,FALSE,FALSE,FALSE,8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,12,12,10,2,0,0,0,17,9,3,5,17,9,3,5,2,0,2
114,MUM,221,Anoop E.V.,,,,FALSE,FALSE,FALSE,24,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
114,MUM,259,Fazel Atrachali,,,,FALSE,FALSE,FALSE,15,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,0,0,0,3,2,1,1,0,0,1,1,0,0,1,6,2,4
114,MUM,8,Masayuki Shimokawa,,,,FALSE,FALSE,FALSE,21,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
